problem,dim,method,seed,budget,success,first_feasible,best_f,final_ncv,declared_cost,elapsed_sec
WeldedBeam,4,DCAS-DE,25,400,1,3,3.139472893299413,0.0,390.2088218369645,0.1831208760013396
WeldedBeam,4,DCAS-DE,26,400,1,5,3.3185272053475616,0.0,391.65538531662975,0.1778437350003514
WeldedBeam,4,DCAS-DE,27,400,1,12,2.11510995789008,0.0,392.82228186768566,0.1720421249992796
WeldedBeam,4,DCAS-DE,28,400,1,3,2.758819148642936,0.0,394.727607679733,0.1809922850006842
WeldedBeam,4,DCAS-DE,29,400,1,8,2.121582220914572,0.0,395.3039315722311,0.1731103700003586
WeldedBeam,4,DCAS-PSO,0,400,1,7,2.7163985046414885,0.0,389.4542225018978,0.1869734529991547
WeldedBeam,4,DCAS-PSO,1,400,1,2,2.736833791930778,0.0,391.818514361852,0.1995851859992399
WeldedBeam,4,DCAS-PSO,2,400,1,4,2.9247480012866744,0.0,389.009820636242,0.1875800139987404
WeldedBeam,4,DCAS-PSO,3,400,1,4,2.6766494836672035,0.0,388.76347632492656,0.1967838990003656
WeldedBeam,4,DCAS-PSO,4,400,1,7,3.0030124261126527,0.0,392.545696150108,0.1869553720007388
WeldedBeam,4,DCAS-PSO,5,400,1,3,2.233389699264884,0.0,391.27451812201593,0.193010505001439
WeldedBeam,4,DCAS-PSO,6,400,1,8,2.136281516665921,0.0,391.438124359548,0.1853128829989145
WeldedBeam,4,DCAS-PSO,7,400,1,4,2.0880468680279174,0.0,390.61295696396905,0.1886025439998775
WeldedBeam,4,DCAS-PSO,8,400,1,1,1.9380058097571888,0.0,390.4118315881652,0.2092175130001123
WeldedBeam,4,DCAS-PSO,9,400,1,2,2.0193250821519046,0.0,389.9765401533048,0.1910461900006339
WeldedBeam,4,DCAS-PSO,10,400,1,2,4.652669651936771,0.0,389.3995498235493,0.1916081119998125
WeldedBeam,4,DCAS-PSO,11,400,1,13,3.5125621032412964,0.0,389.9983776142128,0.1874048730005597
WeldedBeam,4,DCAS-PSO,12,400,1,6,3.8753181693750434,0.0,391.0574395232856,0.1870172170001751
WeldedBeam,4,DCAS-PSO,13,400,1,4,2.51102955087434,0.0,391.6911691114692,0.1977137129997572
WeldedBeam,4,DCAS-PSO,14,400,1,1,2.892602809683813,0.0,390.694718421614,0.2027670829993439
WeldedBeam,4,DCAS-PSO,15,400,1,3,2.187325054368706,0.0,390.08284966213216,0.1892981060009333
WeldedBeam,4,DCAS-PSO,16,400,1,4,2.357817451910462,0.0,390.73808606462615,0.1912564119993476
WeldedBeam,4,DCAS-PSO,17,400,1,2,3.017487212703026,0.0,388.2273626617081,0.1908556769994902
WeldedBeam,4,DCAS-PSO,18,400,1,8,1.89198558720488,0.0,390.33219139088993,0.1847777319999295
WeldedBeam,4,DCAS-PSO,19,400,1,2,2.245101991028932,0.0,389.6708231702877,0.2013915099996666
WeldedBeam,4,DCAS-PSO,20,400,1,9,2.292050414215429,0.0,390.3475331776186,0.185986951999439
WeldedBeam,4,DCAS-PSO,21,400,1,5,2.4659271833564245,0.0,391.2544820192384,0.1948145259993907
WeldedBeam,4,DCAS-PSO,22,400,1,2,2.413012496394192,0.0,389.7916672268364,0.1908404780006094
WeldedBeam,4,DCAS-PSO,23,400,1,5,2.1205823364710548,0.0,389.6023668270357,0.1866190769997047
WeldedBeam,4,DCAS-PSO,24,400,1,1,2.5734006718871045,0.0,390.9814806452712,0.2006665570006589
WeldedBeam,4,DCAS-PSO,25,400,1,3,3.0449758423880344,0.0,390.1239671617938,0.1935954620003031
WeldedBeam,4,DCAS-PSO,26,400,1,5,2.426896550741687,0.0,389.9254049188989,0.1957434249998186
WeldedBeam,4,DCAS-PSO,27,400,1,12,3.505117886441629,0.0,390.46877702844114,0.1942971990010846
WeldedBeam,4,DCAS-PSO,28,400,1,3,3.1634008007508743,0.0,394.6131372552703,0.1947351840008195
WeldedBeam,4,DCAS-PSO,29,400,1,8,3.013404544920555,0.0,390.3429496876672,0.1977569790014968
WeldedBeam,4,JADE-NCV,0,400,1,7,3.147176901751066,0.0,400.0,0.0346149260003585
WeldedBeam,4,JADE-NCV,1,400,1,2,2.997923800937705,0.0,400.0,0.0346464320009545
WeldedBeam,4,JADE-NCV,2,400,1,4,2.5398596279236325,0.0,400.0,0.0358730989992182
WeldedBeam,4,JADE-NCV,3,400,1,4,3.2485696439607725,0.0,400.0,0.0378319430001283
WeldedBeam,4,JADE-NCV,4,400,1,7,3.640642973345133,0.0,400.0,0.0496801429999322
WeldedBeam,4,JADE-NCV,5,400,1,3,3.1305737396288924,0.0,400.0,0.0331063200010248
WeldedBeam,4,JADE-NCV,6,400,1,8,3.2010608683264734,0.0,400.0,0.0352523220008151
WeldedBeam,4,JADE-NCV,7,400,1,4,2.145830761792737,0.0,400.0,0.0343882759989355
WeldedBeam,4,JADE-NCV,8,400,1,1,2.807038096112596,0.0,400.0,0.0362353050004458
WeldedBeam,4,JADE-NCV,9,400,1,2,2.4580125953706142,0.0,400.0,0.038079326001025
WeldedBeam,4,JADE-NCV,10,400,1,2,3.618789433552533,0.0,400.0,0.0333088010011124
WeldedBeam,4,JADE-NCV,11,400,1,13,3.551810270665171,0.0,400.0,0.0334975419991678
WeldedBeam,4,JADE-NCV,12,400,1,6,3.357240977668898,0.0,400.0,0.0338661419991694
WeldedBeam,4,JADE-NCV,13,400,1,4,3.1552180857638685,0.0,400.0,0.0334961829994426
WeldedBeam,4,JADE-NCV,14,400,1,1,3.6647976350964746,0.0,400.0,0.0324108409986365
WeldedBeam,4,JADE-NCV,15,400,1,3,3.5639036118392617,0.0,400.0,0.0351202139991073
WeldedBeam,4,JADE-NCV,16,400,1,4,3.276805395892354,0.0,400.0,0.0306398020002234
WeldedBeam,4,JADE-NCV,17,400,1,2,2.652268283397046,0.0,400.0,0.0324104470000747
WeldedBeam,4,JADE-NCV,18,400,1,8,2.9802011339908083,0.0,400.0,0.0337939060009375
WeldedBeam,4,JADE-NCV,19,400,1,2,3.914968378418469,0.0,400.0,0.0328280550002091
WeldedBeam,4,JADE-NCV,20,400,1,9,3.5926033129548567,0.0,400.0,0.0332632509998802
WeldedBeam,4,JADE-NCV,21,400,1,5,3.0463692337388952,0.0,400.0,0.0392407950002962
WeldedBeam,4,JADE-NCV,22,400,1,2,2.7818993859573635,0.0,400.0,0.0324607950005884
WeldedBeam,4,JADE-NCV,23,400,1,5,2.230818854534021,0.0,400.0,0.0334197240008506
WeldedBeam,4,JADE-NCV,24,400,1,1,3.662550723799527,0.0,400.0,0.0334305149990541
WeldedBeam,4,JADE-NCV,25,400,1,3,3.834781666653979,0.0,400.0,0.031063393000295
WeldedBeam,4,JADE-NCV,26,400,1,5,2.828791809480332,0.0,400.0,0.0307049230013944
WeldedBeam,4,JADE-NCV,27,400,1,12,4.358885152679712,0.0,400.0,0.0373932080001395
WeldedBeam,4,JADE-NCV,28,400,1,3,2.9349764768412343,0.0,400.0,0.0329172950005158
WeldedBeam,4,JADE-NCV,29,400,1,8,3.313631368507669,0.0,400.0,0.036176259000058
WeldedBeam,4,PSO,0,400,1,7,2.021379518256602,0.0,400.0,0.01682440300101
WeldedBeam,4,PSO,1,400,1,2,2.5392212014886786,0.0,400.0,0.0172922300007485
WeldedBeam,4,PSO,2,400,1,4,3.0358838997217243,0.0,400.0,0.0167451929992239
WeldedBeam,4,PSO,3,400,1,4,2.5083171483840108,0.0,400.0,0.0176119530005962
WeldedBeam,4,PSO,4,400,1,7,3.831995580978279,0.0,400.0,0.0161064509993593
WeldedBeam,4,PSO,5,400,1,3,2.803780773783042,0.0,400.0,0.0238539439997111
WeldedBeam,4,PSO,6,400,1,8,2.1681063560895493,0.0,400.0,0.0163898970004083
WeldedBeam,4,PSO,7,400,1,4,2.3155858358359938,0.0,400.0,0.0194027039997308
WeldedBeam,4,PSO,8,400,1,1,2.434901446676537,0.0,400.0,0.0200487460006115
WeldedBeam,4,PSO,9,400,1,2,2.03014489369452,0.0,400.0,0.0173713750009483
WeldedBeam,4,PSO,10,400,1,2,3.608439501443807,0.0,400.0,0.0171931229997426
WeldedBeam,4,PSO,11,400,1,13,2.971726019272241,0.0,400.0,0.0169510470004752
WeldedBeam,4,PSO,12,400,1,6,2.857134703217207,0.0,400.0,0.0170113889998901
WeldedBeam,4,PSO,13,400,1,4,2.43344052004536,0.0,400.0,0.0164365360014926
WeldedBeam,4,PSO,14,400,1,1,2.652054593393608,0.0,400.0,0.0189063750003697
WeldedBeam,4,PSO,15,400,1,3,2.477943984224916,0.0,400.0,0.0169325030001346
WeldedBeam,4,PSO,16,400,1,4,2.2277642128551505,0.0,400.0,0.0156007179994048
WeldedBeam,4,PSO,17,400,1,2,2.576906760272206,0.0,400.0,0.0148830360012652
WeldedBeam,4,PSO,18,400,1,8,2.2779529194463097,0.0,400.0,0.0168016619991249
WeldedBeam,4,PSO,19,400,1,2,2.0682863138992023,0.0,400.0,0.0158979219995671
WeldedBeam,4,PSO,20,400,1,9,3.1672757389182253,0.0,400.0,0.0183444269987376
WeldedBeam,4,PSO,21,400,1,5,2.653026485908858,0.0,400.0,0.0165706539992243
WeldedBeam,4,PSO,22,400,1,2,2.1036331329765368,0.0,400.0,0.0163331629992171
WeldedBeam,4,PSO,23,400,1,5,2.146226517060681,0.0,400.0,0.0168937729995377
WeldedBeam,4,PSO,24,400,1,1,2.17892499174016,0.0,400.0,0.0171154809995641
WeldedBeam,4,PSO,25,400,1,3,2.5725682851582654,0.0,400.0,0.0187205090005591
WeldedBeam,4,PSO,26,400,1,5,2.3546249039464184,0.0,400.0,0.0188795750000281
WeldedBeam,4,PSO,27,400,1,12,4.108400963692953,0.0,400.0,0.0154423719995975
WeldedBeam,4,PSO,28,400,1,3,2.996789557431544,0.0,400.0,0.0155218890013202
WeldedBeam,4,PSO,29,400,1,8,2.792838819135335,0.0,400.0,0.0149365030010812
